,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,renovated_last_20,age
13657,369000.0,3,2.25,1820,99752,1.0,0,0,4_Good,7_Average,0,46
13658,330000.0,5,2.75,2390,6282,1.0,0,0,4_Good,7_Average,0,49
13659,1030000.0,4,1.75,2110,6708,1.0,0,1,3_Average,8_Good,0,74
13660,550000.0,2,1.0,980,4800,1.0,0,0,4_Good,7_Average,0,105
13661,338000.0,3,1.75,1250,7710,1.0,0,0,4_Good,7_Average,0,68
13662,1900000.0,4,2.5,3680,13351,2.0,0,1,5_Very_Good,9_Better,0,69
13663,235000.0,3,1.0,2230,8163,1.0,0,0,3_Average,7_Average,0,49
13664,349950.0,1,1.0,1230,9300,1.5,0,0,4_Good,6_Low_Average,0,97
13665,300000.0,5,2.5,2093,10350,1.5,0,0,5_Very_Good,7_Average,0,52
13666,431000.0,3,1.75,1660,12865,1.0,0,0,5_Very_Good,7_Average,0,48
13667,280000.0,5,2.5,1630,20750,1.0,0,0,4_Good,7_Average,0,40
13668,295000.0,4,2.5,1677,7209,2.0,0,0,3_Average,7_Average,0,4
13669,445000.0,4,2.5,2990,6383,2.0,0,0,3_Average,7_Average,0,12
13670,550000.0,5,1.0,2150,262231,1.5,0,0,3_Average,7_Average,0,115
13671,515000.0,4,2.5,2890,15067,2.0,0,0,3_Average,9_Better,0,12
13672,555000.0,3,2.5,3050,158558,1.0,0,0,4_Good,9_Better,0,28
13673,265000.0,3,2.5,1410,2500,2.0,0,0,3_Average,7_Average,0,9
13674,597000.0,4,2.5,2280,2432,2.0,0,0,5_Very_Good,8_Good,0,94
13675,661000.0,2,1.0,1260,5800,1.0,0,0,4_Good,7_Average,0,76
13676,362764.0,3,2.0,1460,4350,2.0,0,0,3_Average,7_Average,0,7
13677,427000.0,4,2.5,1600,14000,1.0,0,0,3_Average,8_Good,0,65
13678,405000.0,3,1.75,2020,8531,1.0,0,0,3_Average,7_Average,0,50
13679,157000.0,3,1.5,1170,11530,1.0,0,0,3_Average,7_Average,0,55
13680,246500.0,3,1.5,1170,11530,1.0,0,0,3_Average,7_Average,0,55
13681,386500.0,2,1.5,1280,11071,1.0,0,0,3_Average,7_Average,0,31
13682,300000.0,4,2.5,2680,15508,2.0,0,0,3_Average,8_Good,0,16
13683,240000.0,3,1.75,1770,8571,1.0,0,0,3_Average,8_Good,0,37
13684,818500.0,5,3.5,4790,12957,2.0,0,1,3_Average,9_Better,0,10
13685,249000.0,3,1.75,1300,8500,1.0,0,0,4_Good,7_Average,0,51
13686,580000.0,4,2.25,2610,7700,1.0,0,0,3_Average,8_Good,0,38
13688,333000.0,4,2.5,2100,7366,2.0,0,0,3_Average,8_Good,0,18
13689,230000.0,2,2.0,1340,7605,1.0,0,0,3_Average,7_Average,0,23
13690,360500.0,3,1.0,970,6180,1.0,0,1,3_Average,6_Low_Average,0,41
13691,265000.0,3,1.75,2200,7200,1.0,0,0,3_Average,8_Good,0,53
13692,490000.0,2,1.0,990,5000,1.0,0,0,3_Average,7_Average,0,74
13693,600000.0,2,1.75,1180,5000,1.0,0,0,2_Fair,7_Average,0,90
13694,307500.0,3,1.0,980,6530,1.0,0,0,3_Average,7_Average,0,46
13695,670000.0,4,2.25,2370,9636,1.0,0,0,3_Average,8_Good,0,39
13696,247200.0,3,1.5,1910,10583,1.5,0,0,4_Good,7_Average,0,93
13697,2600000.0,4,4.5,5270,12195,2.0,1,1,3_Average,11_Excellent,0,36
13698,440000.0,3,1.75,1430,8400,1.0,0,0,4_Good,7_Average,0,54
13699,700000.0,4,2.5,2490,7694,2.0,0,0,3_Average,8_Good,0,28
13700,756100.0,4,2.0,2000,8317,1.5,0,0,4_Good,8_Good,0,98
13701,555000.0,4,2.75,2600,19275,1.0,0,0,3_Average,8_Good,0,37
13702,830000.0,5,3.5,2880,3750,2.0,0,1,3_Average,8_Good,0,14
13703,180000.0,3,1.0,1010,8863,1.0,0,0,4_Good,6_Low_Average,0,25
13704,775000.0,5,3.5,3290,5600,2.0,0,0,3_Average,9_Better,0,11
13705,220000.0,4,1.75,1530,18400,1.5,0,0,4_Good,6_Low_Average,0,77
13706,650000.0,4,2.75,2020,15810,1.0,0,0,4_Good,9_Better,0,48
13707,410000.0,3,1.75,1340,9975,1.0,0,0,4_Good,7_Average,0,54
13708,339995.0,4,2.5,2180,5367,2.0,0,0,3_Average,7_Average,0,15
13709,1160000.0,5,1.75,2870,9680,1.0,0,1,5_Very_Good,9_Better,0,49
13710,440000.0,3,2.75,2070,9697,2.0,0,0,4_Good,7_Average,0,86
13711,275000.0,2,1.75,930,7080,1.0,0,0,3_Average,6_Low_Average,1,92
13712,766000.0,3,2.5,2270,9822,2.0,0,0,3_Average,9_Better,0,27
13713,231500.0,3,2.25,1630,7900,1.0,0,0,4_Good,7_Average,0,42
13714,472000.0,3,2.0,2770,89298,2.0,0,0,3_Average,9_Better,0,11
13715,1330000.0,4,2.5,4010,37076,2.0,0,0,4_Good,12_Luxury,0,25
13716,265000.0,4,1.75,1970,8390,1.0,0,0,3_Average,7_Average,0,60
13717,325000.0,2,1.0,790,6000,1.0,0,0,3_Average,7_Average,0,67
13718,364500.0,3,1.75,1740,8424,1.0,0,0,5_Very_Good,7_Average,0,61
13719,322500.0,2,1.0,1130,8184,1.0,0,0,3_Average,6_Low_Average,0,68
13720,338900.0,3,1.75,1180,4000,1.0,0,0,3_Average,7_Average,0,86
13721,910000.0,5,2.5,2350,4000,2.0,0,0,3_Average,9_Better,0,22
13722,1020000.0,5,2.5,2350,4000,2.0,0,0,3_Average,9_Better,0,22
13723,459950.0,3,1.75,1850,6869,1.0,0,1,5_Very_Good,6_Low_Average,0,96
13724,584950.0,4,3.0,3220,6224,1.5,0,0,3_Average,9_Better,0,6
13725,252000.0,3,1.75,2050,11313,1.0,0,0,3_Average,7_Average,0,28
13726,270000.0,3,2.5,1430,8470,1.0,0,0,3_Average,7_Average,0,23
13727,750000.0,4,2.5,3210,8938,2.0,0,0,3_Average,10_Very_Good,0,10
13728,775000.0,3,1.75,3520,12350,1.0,0,1,4_Good,8_Good,0,55
13729,325000.0,3,2.5,2260,8120,2.0,0,0,3_Average,8_Good,0,11
13730,810000.0,5,3.25,3290,6422,2.0,0,0,3_Average,9_Better,0,3
13731,409000.0,2,2.25,1640,2128,2.0,0,0,4_Good,8_Good,0,41
13732,400000.0,4,1.75,1580,5340,1.0,0,0,3_Average,7_Average,0,68
13733,530000.0,4,2.25,1940,8270,2.0,0,0,5_Very_Good,7_Average,0,53
13734,580000.0,3,2.25,1580,8506,2.0,0,0,3_Average,7_Average,0,28
13735,491300.0,3,1.75,1750,11340,1.0,0,1,4_Good,7_Average,0,28
13736,272000.0,4,2.75,1810,7350,1.0,0,0,4_Good,7_Average,0,35
13737,599950.0,3,2.5,1970,106722,1.0,0,1,3_Average,9_Better,0,30
13738,464000.0,3,2.5,1770,5146,2.0,0,0,3_Average,8_Good,0,23
13739,471001.0,3,1.75,1800,6000,1.0,0,0,5_Very_Good,7_Average,0,110
13740,230000.0,3,1.5,1500,11616,1.0,0,0,3_Average,7_Average,0,35
13741,358000.0,3,1.0,940,6695,1.0,0,0,4_Good,6_Low_Average,0,56
13742,510000.0,3,2.25,2340,6183,1.0,0,0,3_Average,7_Average,0,86
13743,86500.0,3,1.0,840,9480,1.0,0,0,3_Average,6_Low_Average,0,55
13744,199950.0,3,1.0,840,9480,1.0,0,0,3_Average,6_Low_Average,0,55
13745,1710000.0,3,3.25,2940,5432,3.0,0,1,4_Good,10_Very_Good,0,37
13746,850000.0,3,2.75,3180,3680,2.0,0,0,4_Good,9_Better,0,97
13747,542000.0,4,2.5,2020,3440,1.5,0,0,4_Good,7_Average,0,87
13748,102500.0,2,1.0,820,4320,1.0,0,0,3_Average,5_Fair,0,78
13749,718000.0,3,1.75,4060,136290,1.0,0,0,3_Average,8_Good,0,20
13750,625000.0,4,2.25,2660,22194,1.0,0,0,4_Good,8_Good,0,38
13751,350000.0,3,1.0,1010,11244,1.0,0,0,4_Good,7_Average,0,68
13752,216000.0,2,1.0,710,5120,1.0,0,0,3_Average,6_Low_Average,0,97
13753,340000.0,3,1.0,980,7228,1.5,0,0,3_Average,7_Average,0,69
13754,505000.0,3,1.0,1100,5400,1.5,0,0,3_Average,7_Average,0,107
13755,372000.0,5,2.5,2840,6010,2.0,0,0,3_Average,8_Good,0,12
13756,263850.0,4,2.25,2300,7524,2.0,0,0,4_Good,8_Good,0,37
13757,1350000.0,4,3.25,5370,20388,2.0,0,1,4_Good,11_Excellent,0,25
13758,325000.0,4,2.5,2280,9899,2.0,0,0,3_Average,8_Good,0,28
13759,289000.0,2,1.0,1010,7740,1.0,0,0,3_Average,6_Low_Average,0,91
13760,364000.0,3,2.25,1420,6600,1.0,0,0,3_Average,7_Average,0,28
13761,610000.0,4,2.5,2100,8800,1.0,0,0,5_Very_Good,8_Good,0,35
13762,531500.0,4,2.75,3110,49765,1.0,0,0,4_Good,8_Good,0,57
13763,402500.0,3,2.25,2160,9540,2.0,0,0,3_Average,8_Good,0,36
13764,375000.0,2,1.0,820,6250,1.0,0,0,4_Good,5_Fair,0,93
13765,537500.0,5,2.5,4340,9108,1.0,0,0,5_Very_Good,8_Good,0,36
13766,375000.0,3,1.75,2100,9066,1.0,0,0,3_Average,8_Good,0,53
13767,293550.0,4,1.75,1250,8840,1.0,0,0,4_Good,7_Average,0,36
13768,585000.0,6,3.0,3870,43787,2.0,0,0,3_Average,8_Good,0,39
13769,225000.0,2,2.5,1360,2693,2.0,0,0,3_Average,6_Low_Average,0,12
13770,185000.0,4,1.0,1400,8684,1.5,0,0,3_Average,7_Average,0,58
13771,402000.0,3,1.5,1450,7375,1.0,0,0,3_Average,7_Average,0,47
13772,585000.0,5,1.75,1880,16617,1.0,0,0,3_Average,7_Average,0,52
13773,549000.0,2,2.5,1380,953,3.0,0,0,3_Average,9_Better,0,9
13774,1810000.0,3,2.25,2910,15626,1.5,0,0,4_Good,9_Better,0,92
13775,345000.0,3,1.75,1380,10529,1.0,0,0,3_Average,7_Average,0,48
13776,302500.0,3,2.25,3100,11985,1.0,0,0,4_Good,7_Average,0,52
13777,218500.0,4,1.75,1400,25500,1.0,0,0,4_Good,7_Average,0,51
13778,705000.0,2,2.0,1650,6840,1.5,0,0,5_Very_Good,7_Average,0,99
13779,191000.0,3,1.0,840,5525,1.0,0,0,5_Very_Good,6_Low_Average,0,46
13780,695000.0,3,2.5,2550,45254,2.0,0,0,3_Average,9_Better,0,14
13781,350000.0,2,2.75,2820,11770,2.0,0,0,3_Average,7_Average,0,68
13782,480000.0,3,1.75,1710,4080,1.0,0,0,4_Good,7_Average,0,36
13783,220000.0,3,1.0,820,5200,1.0,0,0,4_Good,6_Low_Average,0,38
13784,535000.0,4,2.25,2620,33578,2.0,0,0,3_Average,7_Average,0,38
13785,1000000.0,2,1.75,2430,23400,1.0,0,1,3_Average,10_Very_Good,0,64
13786,592000.0,3,1.75,1560,7424,1.0,0,0,5_Very_Good,8_Good,0,75
13787,775000.0,4,2.5,3060,6826,2.0,0,0,3_Average,9_Better,0,11
13788,320000.0,3,2.5,1680,4584,2.0,0,0,3_Average,7_Average,0,12
13789,760000.0,3,3.25,3320,15022,2.0,0,0,3_Average,10_Very_Good,0,26
13790,640000.0,3,2.5,2390,8315,2.0,0,0,4_Good,9_Better,0,25
13791,253200.0,3,1.0,1360,5840,1.0,0,0,4_Good,5_Fair,0,62
13792,228000.0,2,1.0,1800,9236,1.0,0,0,3_Average,7_Average,0,61
13793,325000.0,3,1.0,1160,9525,1.0,0,0,4_Good,7_Average,0,47
13794,530000.0,4,3.25,4160,35654,2.0,0,0,3_Average,8_Good,0,42
13795,300000.0,4,2.25,1660,3200,2.0,0,0,3_Average,7_Average,0,4
13796,418000.0,3,2.0,1410,6030,1.5,0,0,4_Good,7_Average,0,85
13797,415000.0,4,1.75,2230,9625,1.0,0,1,3_Average,8_Good,0,60
13798,384000.0,3,2.5,1700,4000,2.0,0,0,3_Average,7_Average,0,12
13799,325000.0,3,2.5,2070,8337,2.0,0,0,3_Average,8_Good,0,18
13800,600000.0,3,1.75,2300,12682,1.0,0,1,3_Average,8_Good,0,60
13801,760000.0,4,2.25,3040,9690,1.0,0,0,4_Good,9_Better,0,37
13802,168000.0,2,1.5,1220,3568,1.5,0,0,4_Good,8_Good,0,39
13803,405000.0,3,1.0,960,3960,1.0,0,0,3_Average,7_Average,0,72
13804,479000.0,3,1.0,1480,10094,1.0,0,0,4_Good,7_Average,0,59
13805,549000.0,3,2.0,1560,5130,1.0,0,0,5_Very_Good,7_Average,0,100
13806,215000.0,3,1.5,1100,33600,1.0,0,0,3_Average,7_Average,0,48
13807,550000.0,2,1.5,900,5750,1.0,0,1,3_Average,7_Average,0,75
13808,389000.0,4,1.75,2400,7700,1.5,0,0,4_Good,7_Average,0,88
13809,447500.0,3,2.5,2320,15024,2.0,0,0,3_Average,8_Good,0,25
13810,540000.0,5,3.0,2570,5590,1.0,0,0,3_Average,8_Good,0,6
13811,273500.0,4,2.75,1300,9638,1.0,0,0,2_Fair,7_Average,0,32
13812,257000.0,5,2.75,2930,10148,2.0,0,0,3_Average,9_Better,0,13
13813,199000.0,2,1.0,720,7200,1.0,0,0,5_Very_Good,6_Low_Average,0,72
13814,339100.0,4,2.5,2350,10655,2.0,0,0,3_Average,8_Good,0,23
13815,435000.0,4,2.5,2940,7590,2.0,0,0,3_Average,9_Better,0,24
13816,400000.0,3,2.5,2020,3000,1.0,0,0,4_Good,6_Low_Average,0,105
13817,356000.0,2,1.0,1430,365904,1.0,0,0,3_Average,7_Average,0,24
13818,395000.0,3,1.0,950,6951,1.0,0,0,4_Good,7_Average,0,65
13819,575000.0,2,1.0,1250,4320,1.0,0,0,4_Good,7_Average,0,104
13820,515000.0,3,1.75,1300,5120,1.5,0,0,4_Good,6_Low_Average,0,90
13821,618250.0,4,3.25,2520,3360,1.5,0,0,4_Good,8_Good,0,84
13822,245000.0,3,1.5,1330,7125,2.0,0,0,3_Average,7_Average,0,47
13823,690000.0,3,2.75,2480,3240,1.5,0,0,3_Average,9_Better,0,86
13824,465000.0,5,2.25,3020,10010,1.0,0,0,3_Average,7_Average,0,56
13825,280000.0,3,1.75,1770,8240,1.0,0,0,4_Good,7_Average,0,37
13826,285000.0,3,1.75,1930,6533,1.0,0,0,3_Average,7_Average,0,55
13827,320000.0,3,2.25,1650,7047,2.0,0,0,3_Average,7_Average,0,21
13828,355000.0,4,3.0,2580,9601,2.0,0,0,4_Good,7_Average,0,23
13829,670000.0,3,2.0,2570,10078,1.5,0,0,3_Average,8_Good,0,50
13830,550000.0,1,1.0,2880,7560,1.0,0,0,3_Average,7_Average,1,90
13831,765000.0,4,2.75,2660,4500,1.5,0,0,5_Very_Good,8_Good,0,106
13832,430000.0,3,1.0,1560,5225,1.5,0,0,3_Average,7_Average,0,88
13833,950000.0,3,2.5,3080,8448,2.0,0,1,3_Average,9_Better,0,15
13834,525000.0,4,1.75,2540,7200,1.0,0,0,4_Good,7_Average,0,68
13835,300000.0,6,2.5,3080,8163,1.0,0,0,3_Average,7_Average,0,30
13836,345000.0,3,2.75,2190,7258,2.0,0,0,3_Average,8_Good,0,15
13837,838000.0,3,3.75,2930,150945,2.0,0,0,3_Average,8_Good,1,43
13838,1800000.0,5,2.75,2880,20274,1.0,0,1,4_Good,9_Better,0,56
13839,390000.0,3,1.75,2160,98445,2.0,0,0,3_Average,8_Good,0,37
13840,1150000.0,3,2.0,2110,18815,2.0,0,0,5_Very_Good,7_Average,0,36
13841,295000.0,4,2.25,1830,5720,2.0,0,0,3_Average,7_Average,0,12
13842,775000.0,4,4.0,3180,7650,2.0,0,0,3_Average,8_Good,0,95
13843,380000.0,3,2.5,1880,6047,2.0,0,0,3_Average,8_Good,0,22
13844,550000.0,3,1.0,1140,8180,1.0,0,0,3_Average,7_Average,0,56
13845,199900.0,5,1.75,1798,11232,1.0,0,0,3_Average,7_Average,0,48
13846,329900.0,3,1.75,1670,5209,1.5,0,0,5_Very_Good,7_Average,0,107
13847,898000.0,3,2.25,2580,11060,1.0,0,0,3_Average,8_Good,0,51
13848,875000.0,4,2.25,3720,12384,1.0,0,1,5_Very_Good,8_Good,0,45
13849,375000.0,4,2.5,2790,7956,2.0,0,0,3_Average,9_Better,0,10
13850,365000.0,3,2.5,2190,5091,2.0,0,0,3_Average,8_Good,0,11
13851,530000.0,4,2.75,2280,2850,1.5,0,0,4_Good,7_Average,0,85
13852,225500.0,3,1.0,1100,5200,1.0,0,0,4_Good,6_Low_Average,0,46
13853,318000.0,4,2.25,2180,7000,1.0,0,0,3_Average,8_Good,0,46
13854,910000.0,4,2.5,2770,9798,2.0,0,0,4_Good,9_Better,0,29
13855,207000.0,3,1.0,1980,18730,1.0,0,0,4_Good,7_Average,0,72
13856,1890000.0,5,3.5,4180,17935,2.0,0,0,3_Average,11_Excellent,0,11
13857,624500.0,6,3.0,3030,31920,1.0,0,0,4_Good,8_Good,0,35
13858,640000.0,3,2.5,1690,1553,2.5,0,0,3_Average,8_Good,0,8
13859,500000.0,3,2.0,1990,65340,2.0,0,0,3_Average,8_Good,0,29
13860,390000.0,5,1.75,2250,8970,1.0,0,0,4_Good,7_Average,0,49
13861,284000.0,3,2.25,2080,2050,1.5,0,0,3_Average,7_Average,0,12
13862,620000.0,3,2.0,2460,41343,1.0,0,0,4_Good,8_Good,0,27
13863,306000.0,3,2.5,2588,5702,2.0,0,0,3_Average,8_Good,0,7
13864,495000.0,4,1.75,2570,12039,1.0,0,0,3_Average,8_Good,0,37
13865,499950.0,3,2.5,2370,12753,2.0,0,0,3_Average,7_Average,0,14
13866,330000.0,3,1.0,1070,10563,1.0,0,0,3_Average,7_Average,0,46
13867,665000.0,3,2.0,1940,5820,1.5,0,0,5_Very_Good,7_Average,0,71
13868,850000.0,3,2.5,2650,2387,2.0,0,0,3_Average,8_Good,0,95
13869,599950.0,4,2.5,2290,6318,2.0,0,0,4_Good,8_Good,0,27
13870,360000.0,4,2.5,2050,9143,2.0,0,0,3_Average,8_Good,0,23
13871,699000.0,3,2.5,2680,5497,2.0,0,0,3_Average,9_Better,0,14
13872,475000.0,3,1.75,1520,8100,1.0,0,0,5_Very_Good,6_Low_Average,0,70
13873,575000.0,3,2.0,2690,435600,2.0,0,0,3_Average,8_Good,0,23
13874,345000.0,2,1.5,1180,844,2.0,0,0,3_Average,7_Average,0,10
13875,367950.0,4,2.5,3030,9500,2.0,0,0,3_Average,8_Good,0,26
13876,374500.0,3,2.25,1400,11400,2.0,0,0,3_Average,8_Good,0,31
13877,607500.0,4,2.5,3000,8100,2.0,0,0,3_Average,8_Good,0,23
13878,374000.0,3,1.0,1200,9800,1.0,0,0,4_Good,7_Average,0,44
13879,390000.0,3,1.0,1000,6947,1.0,0,0,3_Average,7_Average,0,68
13880,705000.0,4,3.25,2740,5339,2.5,0,0,3_Average,9_Better,0,11
13881,467000.0,3,2.5,1990,4978,2.0,0,0,3_Average,8_Good,0,11
13882,243500.0,3,3.0,2110,7794,1.0,0,0,3_Average,6_Low_Average,0,34
13883,593000.0,3,2.75,1830,1850,2.0,0,0,3_Average,10_Very_Good,0,4
13884,223000.0,3,1.0,940,7980,1.0,0,0,3_Average,6_Low_Average,0,54
13885,574000.0,4,2.5,2980,10179,2.0,0,1,3_Average,9_Better,0,12
13886,400000.0,3,2.0,2260,11305,1.0,0,0,3_Average,7_Average,0,29
13887,772000.0,4,2.75,3470,70131,1.0,0,0,4_Good,8_Good,0,53
13888,593777.0,3,1.75,1510,10450,1.0,0,0,4_Good,7_Average,0,51
13889,539500.0,4,3.5,2710,5722,2.0,0,0,4_Good,8_Good,0,18
13890,550000.0,3,2.5,2080,2625,2.0,0,0,3_Average,8_Good,0,9
13891,265000.0,2,2.0,1860,10856,1.0,0,0,3_Average,8_Good,0,63
13892,428000.0,3,1.75,2120,9350,1.0,0,0,3_Average,7_Average,0,36
13893,505000.0,3,2.0,1110,8375,1.0,0,0,5_Very_Good,7_Average,0,64
13895,230000.0,3,1.75,1520,15344,1.0,0,0,3_Average,8_Good,0,47
13896,695000.0,4,2.5,2650,9990,2.0,0,0,3_Average,10_Very_Good,0,25
13897,700000.0,4,2.75,3350,7857,2.0,0,1,3_Average,9_Better,0,11
13898,712500.0,3,1.75,1770,2800,1.5,0,0,3_Average,7_Average,0,101
13899,480000.0,3,2.5,2200,4692,2.0,0,0,3_Average,8_Good,0,10
13900,470000.0,3,2.5,2000,8424,1.0,0,0,4_Good,7_Average,0,47
13901,335000.0,3,1.75,1730,15003,1.0,0,0,3_Average,7_Average,0,35
13902,270000.0,3,1.5,1300,7907,1.0,0,0,3_Average,7_Average,0,45
13903,810000.0,5,3.25,2950,67475,1.0,0,0,3_Average,8_Good,1,34
13904,589000.0,3,3.0,1720,954,3.0,0,0,3_Average,8_Good,0,9
13905,415000.0,2,1.0,880,4558,1.0,0,0,3_Average,7_Average,0,64
13906,197000.0,4,2.25,1790,13200,1.0,0,0,3_Average,7_Average,0,36
13907,235500.0,3,1.5,1380,7600,1.0,0,0,4_Good,7_Average,0,44
13908,460000.0,3,2.25,1530,1840,2.0,0,0,3_Average,8_Good,0,7
13909,572500.0,5,1.75,2330,4947,1.0,0,0,4_Good,8_Good,0,60
13910,302000.0,5,2.0,1540,9629,1.0,0,0,4_Good,7_Average,0,55
13911,870000.0,3,2.5,3210,8630,2.0,0,0,4_Good,10_Very_Good,0,25
13912,485000.0,3,1.0,1130,5758,1.0,0,0,3_Average,7_Average,0,76
13913,240000.0,3,2.0,1460,7526,1.0,0,0,3_Average,7_Average,0,47
13914,383000.0,3,1.75,1410,7215,1.0,0,0,3_Average,7_Average,0,48
13915,750000.0,4,2.75,1750,5080,1.5,0,0,3_Average,8_Good,0,112
13916,409950.0,2,1.75,1370,5125,1.0,0,0,5_Very_Good,6_Low_Average,0,71
13917,246000.0,3,1.5,1780,23819,1.0,0,0,3_Average,7_Average,0,62
13918,860000.0,4,1.75,1890,4500,2.0,0,0,5_Very_Good,7_Average,0,78
13919,339950.0,3,2.25,1630,12295,2.0,0,0,4_Good,7_Average,0,30
13920,315000.0,5,1.75,2320,8100,1.0,0,0,4_Good,7_Average,0,59
13921,698000.0,3,2.5,2580,4636,2.0,0,0,3_Average,9_Better,0,9
13922,419000.0,2,2.5,1470,2034,2.0,0,0,4_Good,8_Good,0,30
13923,372000.0,3,1.0,2298,10140,1.0,0,0,3_Average,7_Average,0,46
13924,425000.0,3,2.5,1960,4709,2.0,0,0,3_Average,7_Average,0,12
13925,386500.0,3,2.25,2950,8036,1.5,0,0,3_Average,8_Good,0,52
13926,348000.0,2,1.0,670,7312,1.0,0,0,3_Average,5_Fair,0,73
13927,754000.0,5,3.5,3020,15305,2.0,0,0,3_Average,10_Very_Good,0,37
13928,269950.0,4,3.0,2390,7309,2.0,0,0,4_Good,7_Average,0,71
13929,891500.0,3,2.5,3090,20785,2.0,0,0,4_Good,10_Very_Good,0,24
13930,349950.0,4,1.75,1780,5000,1.0,0,0,5_Very_Good,7_Average,0,112
13931,360000.0,2,1.0,1420,81892,1.0,0,0,3_Average,7_Average,0,59
13932,975000.0,4,2.25,2420,15482,2.0,0,0,4_Good,8_Good,1,90
13933,449250.0,4,2.0,1480,3844,1.5,0,0,5_Very_Good,7_Average,0,87
13934,350000.0,4,2.25,2190,3850,2.0,0,0,3_Average,7_Average,0,9
13935,790000.0,4,1.75,1820,6137,1.5,0,1,4_Good,7_Average,0,104
13936,990000.0,3,1.75,1810,24586,1.0,0,1,4_Good,9_Better,0,32
13937,834000.0,3,2.25,2550,4089,2.0,0,0,3_Average,9_Better,0,32
13938,466950.0,3,1.0,1360,3880,1.0,0,0,3_Average,7_Average,0,52
13939,262500.0,3,1.75,2259,26831,1.5,0,1,5_Very_Good,7_Average,0,107
13940,762300.0,4,2.5,3880,14550,2.0,0,0,3_Average,10_Very_Good,0,28
13941,733000.0,6,2.75,2730,5000,1.0,0,0,3_Average,8_Good,0,53
13942,439000.0,4,2.5,2800,17279,1.0,0,1,3_Average,7_Average,0,58
13943,1160000.0,5,3.25,4290,7019,2.5,0,0,4_Good,10_Very_Good,0,88
13944,420000.0,3,2.5,1770,3993,2.0,0,0,3_Average,8_Good,0,16
13945,549000.0,3,2.25,1920,10961,2.0,0,0,3_Average,8_Good,0,34
13946,518000.0,4,2.5,2320,4000,1.5,0,0,5_Very_Good,8_Good,0,110
13947,695000.0,4,2.5,2961,12146,2.0,0,0,3_Average,9_Better,0,17
13948,485000.0,3,2.5,1680,7385,2.0,0,0,3_Average,8_Good,0,27
13949,280000.0,3,1.75,1590,27200,1.5,0,0,4_Good,6_Low_Average,0,89
13950,306500.0,2,1.0,1420,16400,1.5,0,0,4_Good,6_Low_Average,0,72
13951,720000.0,2,1.0,1370,9460,1.0,0,0,3_Average,6_Low_Average,0,65
13952,277500.0,3,2.5,2620,4558,2.0,0,1,3_Average,7_Average,0,5
13953,649000.0,3,2.0,1810,17006,2.0,0,1,3_Average,8_Good,0,102
13954,3400000.0,4,3.5,4730,47870,1.0,1,1,3_Average,10_Very_Good,0,61
13955,267800.0,2,1.0,700,6000,1.0,0,0,4_Good,6_Low_Average,0,66
13956,625000.0,4,2.75,2390,6979,2.0,0,0,3_Average,8_Good,0,22
13957,600000.0,4,2.5,2070,8127,1.5,0,0,3_Average,9_Better,1,91
13958,395000.0,4,2.0,1780,8149,1.5,0,0,4_Good,7_Average,0,67
13959,212000.0,4,2.5,1900,21780,1.5,0,0,3_Average,7_Average,0,75
13960,425000.0,2,1.0,1040,4040,1.0,0,0,3_Average,7_Average,0,87
13961,870000.0,4,1.75,2370,5000,1.5,0,1,3_Average,8_Good,0,96
13962,420000.0,3,2.5,1970,3667,2.0,0,0,3_Average,7_Average,0,11
13963,800000.0,4,2.25,2120,9921,2.0,0,0,3_Average,8_Good,0,34
13964,575000.0,3,2.5,1960,9535,2.0,0,0,3_Average,8_Good,0,26
13965,915000.0,3,3.25,2660,4000,2.0,0,0,3_Average,9_Better,0,12
13966,400000.0,3,2.25,1180,14258,2.0,0,0,3_Average,7_Average,0,28
13967,750000.0,3,2.5,2390,6550,1.0,0,1,4_Good,8_Good,0,60
13968,235000.0,3,1.0,1250,7592,1.0,0,0,5_Very_Good,7_Average,0,54
13969,599950.0,5,3.0,2600,13674,1.0,0,0,5_Very_Good,8_Good,0,48
13970,481203.0,2,1.0,940,3800,1.0,0,0,3_Average,7_Average,0,86
13971,1820000.0,5,3.0,3880,13000,2.0,0,0,3_Average,10_Very_Good,1,43
13972,379000.0,3,2.5,1530,2913,2.0,0,0,4_Good,7_Average,0,29
13973,626000.0,3,1.75,2430,5000,2.0,0,0,4_Good,7_Average,0,70
13974,535000.0,2,1.0,1030,4841,1.0,0,0,3_Average,7_Average,0,76
13975,1230000.0,4,2.5,2740,16007,2.0,0,0,3_Average,9_Better,0,31
13976,410000.0,2,1.5,1180,1034,2.0,0,0,3_Average,7_Average,0,14
13977,940000.0,4,2.5,3090,9238,1.0,0,1,4_Good,8_Good,0,48
13978,326250.0,3,1.0,1060,9663,1.0,0,0,3_Average,7_Average,0,48
13979,200000.0,2,1.0,790,5985,1.0,0,0,3_Average,6_Low_Average,0,71
13980,880000.0,4,2.5,3070,8250,1.0,0,0,5_Very_Good,8_Good,0,57
13981,370000.0,2,2.0,2100,58488,2.0,0,0,3_Average,9_Better,0,10
13982,190000.0,2,2.5,1100,1737,2.0,0,0,3_Average,8_Good,0,9
13983,160000.0,2,1.0,1070,4200,1.0,0,0,4_Good,6_Low_Average,0,32
13984,625000.0,4,3.0,2190,12825,1.0,0,0,3_Average,9_Better,0,26
